Date,Close,High,Low,Open,Volume,Daily Return
2010-09-09,77.72130584716797,78.62646933803406,77.58322986203879,78.62646933803406,26500,
2010-09-10,78.0741958618164,78.1355642908003,77.70599699274409,77.9974882517943,8600,0.454045400809866
2010-09-13,79.05609130859375,79.11745975620232,78.6265238801683,78.97938367529167,33750,1.2576440089312024
2010-09-14,79.04074096679688,79.37826152858783,78.53446012411044,78.88731986942986,59400,-0.0194170259910198
2010-09-15,79.24018096923828,79.3015435522855,78.5498007013161,78.7185609726322,9250,0.2523255728652529
2010-09-16,79.20948791503906,79.25551131029421,78.77991476713426,79.02538262918752,59550,-0.03873420507599645
2010-09-17,79.28622436523438,79.68510759151025,79.0254113749475,79.68510759151025,49350,0.09687785165033436
2010-09-20,80.57489776611328,80.57489776611328,79.36289771948452,79.57768135257518,19000,1.6253433824047425
2010-09-21,80.32941436767578,80.8817183757821,79.99189395107437,80.55953713611079,19250,-0.3046648587132772
2010-09-22,79.89984893798828,80.57488393359013,79.746427903251,80.20667930263473,18100,-0.5347548380240097
2010-09-23,79.24018096923828,80.03794722059712,79.10210491565385,79.25552015189606,33350,-0.8256185431113616
2010-09-24,80.8582763671875,80.90455561407134,80.10245065043881,80.16415239014941,24100,2.0420137588748943
2010-09-27,80.47261810302734,80.966225945028,80.47261810302734,80.966225945028,15000,-0.4769558312235578
2010-09-28,80.99707794189453,80.99707794189453,79.76307294039223,80.45720259254978,49850,0.6517245881024092
2010-09-29,80.6114501953125,80.91995291361579,80.38007756973498,80.65772942778796,15900,-0.4761008129931188
2010-09-30,80.4880599975586,81.50611494210057,80.17955725104882,81.13591046944873,44750,-0.15306783025853532
2010-10-01,80.76570892333984,81.10506252049345,80.3338086245627,81.04336079661093,17100,0.3449566628760392
2010-10-04,80.0870132446289,81.18219840631785,79.82478970672382,81.18219840631785,88700,-0.8403265293630113
2010-10-05,81.84546661376953,81.9071624542503,80.84283418240287,80.99708260990528,19850,2.1956785474935403
2010-10-06,81.7066421508789,81.96886565920857,81.45984113189787,81.84546809181828,276900,-0.16961777925433852
2010-10-07,81.66036987304688,82.13854946240798,81.22846952407617,82.13854946240798,49900,-0.05663221081413372
2010-10-08,82.27738189697266,82.32365525680751,81.49070535877308,81.76835140198362,61550,0.7555831854362483
2010-10-11,82.1385498046875,82.40077333645502,81.96887298568454,82.30822662369047,14200,-0.1687366431506021
2010-10-12,82.6167221069336,82.70926881153294,81.5523879304376,82.04598996896891,42050,0.5821533292018399
2010-10-13,83.11029815673828,83.51134748106102,82.70924294821694,82.9714722590499,74450,0.5974287495524644
2010-10-14,82.80181121826172,83.15658727206704,82.36991095870737,83.06403469464837,19100,-0.3711777545242212
2010-10-15,82.9560775756836,83.35713294705859,82.30822704620226,83.32628208124505,54950,0.18630795045682103
2010-10-18,83.55762481689453,83.63475489589968,82.86350117943937,83.00232708377018,22850,0.7251394458255733
2010-10-19,82.23110961914062,83.04863703605432,81.76835247789745,82.63215913945635,38550,-1.5875453624499158
2010-10-20,83.11029815673828,83.41880080540118,82.47787037486871,82.47787037486871,22800,1.069167790231318
2010-10-21,83.2337417602539,83.88159826949095,82.75556798011894,83.49597121624566,29400,0.14852985280213726
2010-10-22,83.43424987792969,83.44967236738815,83.24915058342582,83.41882738847124,24850,0.24089763770722694
2010-10-25,83.68104553222656,84.28262261393553,83.65019467108762,84.0820949586325,29600,0.29579657593608033
2010-10-26,83.66561126708984,83.72730709648337,83.20285429934302,83.23370515613942,15000,-0.018444159054842313
2010-10-27,83.4034194946289,83.46512123601462,82.69386712129885,83.09491667190221,17150,-0.31338057355958515
2010-10-28,83.46510314941406,83.92785434112656,83.11032703962779,83.8815809872155,19250,0.07395818439930313
2010-10-29,83.52680206298828,83.61934876769203,83.29542353282802,83.37254774814797,13400,0.07392180833201145
2010-11-01,83.57306671142578,84.3905939002346,83.11031558350003,84.0049669795965,51550,0.05538898568462347
2010-11-02,84.22090911865234,84.39058588909779,83.95868566192705,84.23633748916518,26100,0.7751808479920186
2010-11-03,84.57573699951172,84.57573699951172,83.54225332879604,84.39063175794318,31850,0.42130616324680403
2010-11-04,86.16452026367188,86.22622201195081,85.40868855776134,85.53209205431921,49000,1.8785331591840926
2010-11-05,86.50381469726562,86.61178974063637,86.13361034556698,86.30328709492058,48300,0.39377510900713286
2010-11-08,86.39588165283203,86.44216090006778,85.99483211006707,86.28790654961831,43400,-0.12477258351129006
2010-11-09,85.7171401977539,86.6117973606205,85.4549167505545,86.51924479350355,35700,-0.7856178351249854
2010-11-10,86.04107666015625,86.07192751991498,85.08472354443492,85.73257983096862,28200,0.3779132874183633
2010-11-11,85.76344299316406,85.82514472576574,85.16186581080046,85.36239349965535,24000,-0.32267572393216426
2010-11-12,84.69911193847656,85.50121678463529,84.35975830397071,85.14644065956139,39450,-1.2410078438342742
2010-11-15,84.6219482421875,85.23894760850212,84.56024654029659,85.06927675459934,202750,-0.09110331209271072
2010-11-16,83.26457214355469,84.08209941233932,82.8943735586788,84.08209941233932,32850,-1.6040473267620925
2010-11-17,83.32627868652344,83.65020393806735,83.12575100900546,83.34170117670139,42450,0.07410900143984822
2010-11-18,84.56026458740234,84.77621470591109,84.12836435038486,84.12836435038486,26100,1.480908448487428
2010-11-19,84.76081085205078,84.7916617163624,84.09753197985266,84.45230809313526,20250,0.23716371469149067
2010-11-22,84.68367767333984,84.68367767333984,83.74274700609384,84.3905974354894,25350,-0.09100099200982648
2010-11-23,83.4959716796875,83.78904612346794,83.23374222224024,83.72734438239777,142400,-1.4025205639200289
2010-11-24,84.57573699951172,84.66828373609351,84.02043304321106,84.02043304321106,30100,1.2931945075943085
2010-11-26,84.09751892089844,84.37517077238759,83.92784213563286,84.03581720185645,32650,-0.565431760430346
2010-11-29,84.02040100097656,84.19007779893812,83.03319695923692,83.57307233075072,46000,-0.09170058868729347
